listing_id,lat,lon
574187759479385421,34.10498,-118.33627
578923985257111242,34.0897,-118.36272
578934508591629589,34.10078,-117.77444
579020926364491385,34.10519,-118.36261
579060220895895561,34.02432,-117.77256
579234773606363036,34.0886,-118.28271
579254270062812532,34.0109,-118.45105
579311407778733757,34.05501,-118.2659
579598715406623068,33.78689,-118.31589
574219149209373220,33.99597,-118.46403
582770572660526262,34.03616,-118.47375
582783862665557039,34.20736,-118.61517
582789738591817893,33.96157,-118.36111
582826533690865021,34.11799,-118.3257
582829918461253157,34.092541,-118.162926
582844180853043734,33.98834,-118.37586
582871654919040621,34.0823,-118.2942
582913486985714351,33.99286,-118.333
582976401258969651,34.1850257,-118.5991758
574525717487964708,34.06983519936956,-118.27263931675198
574561290136242459,34.09962,-118.37605
574606879781266868,34.0917,-118.38911
579771158249572168,33.79422,-118.20074
579883956146140714,34.14271,-117.91556
579916512553029635,34.174537658691406,-118.44293212890624
580045617040769965,34.1252,-118.34807
580090899754325348,34.1577904,-118.3774146
580252570392978652,33.82345,-118.22233
580306896923976013,34.10133,-118.28495
580363303621632662,34.09041,-118.26772
574614315892230991,33.86418,-118.38219
574621384376241973,34.09379,-118.28414
583081532090861229,34.04526,-118.27291
583198322767988785,34.03424,-118.42832
583339280261883648,34.10404,-118.31342
583360259609224812,33.9967,-118.46987
583391149879779010,34.11495,-118.02011
583401168534701636,34.11271,-118.02032
583401681024726156,34.16309,-118.4566
583405066907287914,33.738201,-118.397713
583483716564427959,34.16211,-118.29279
583500379204028649,34.09498,-118.25752
574663696291219946,34.08258,-118.26398
574669080754635626,34.12046813964844,-118.20521545410156
574672413213480255,34.12046813964844,-118.20521545410156
574677715596461132,34.68678,-118.2131
580370952481106752,34.01735,-118.49373
580377236421814617,34.06536,-118.37542
580381759827550537,34.15775,-118.3663
580384048712284299,34.15903,-118.36598
580420780641654829,34.006765406352415,-118.48865125434848
580479675410726282,34.01649,-118.33652
580548451373796585,34.18738,-118.55675
580563603611781325,33.98244,-118.39137
580564851519676998,33.968902615869006,-118.42615851347644
583516598197695609,34.17107,-118.58807
583551810579175779,33.99825,-118.26777
583552058314787407,33.99759,-118.26643
583552687879723216,33.99813,-118.26574
583552900955191960,33.9999,-118.26731
583685985939520106,34.14046,-117.97906
583690136617115665,34.04196,-118.12634
583726760774031686,34.04295,-118.25703
583764641774900351,34.13853,-117.98059
583938717954686266,34.13139,-118.23497
574688150550988467,34.05174347476639,-118.2512452324886
574748815236692309,33.72014,-118.30245
574786794455120975,34.09262,-118.34028
574837659306306262,34.07998,-118.21327
574915541964689017,33.95761,-118.04682
574938206313966008,33.78033,-118.16123
574943161797157673,33.97983,-118.24349
575232881641549823,33.8297445,-118.3756414
575233308337895405,34.19023540000001,-118.5920167
580637572644493616,34.02198,-118.35984
580679959950435758,33.92838,-118.34683
580698465647010707,34.07642240000001,-118.1707654
580855270298211802,33.95283,-117.96234
581123520404299206,34.10692,-118.23181
584140074204702577,34.06521,-118.45205
584150394222052616,33.80583,-118.36948
584154171064299070,33.7174,-118.30866
584265203987238253,33.99335,-118.33537
584363237712925860,33.98834,-117.90302
575334377654747671,34.06335,-118.46856
584004950957617186,34.170567,-118.054901
584005984784137964,33.83538,-118.17186
584104148257310423,33.8671012969476,-118.18909660724144
584132852194418450,34.11713,-117.87593
588472430922742029,34.04398,-118.43602
588540766267975266,33.9352,-118.15398
588587240516667852,34.04769,-118.46597
588669920408847079,33.94892,-118.12871
588745365264268198,34.03394,-118.34438
588829982646913310,34.1680192,-118.5782251
575384126844892676,34.09109,-118.3503
575440748297337611,34.15405,-118.0024
575456970923825918,34.07632,-118.14631
575649007994115825,34.09975,-118.34978
584430990770238184,34.19023540000001,-118.5920167
584571636237406534,34.11111857438744,-118.19539893422066
584656576826877951,34.16604,-118.30921
584666373774297367,33.98888,-117.90303
584668944211958415,33.98943,-117.90256
584723041873388242,33.99866,-118.29898
584773879996488487,34.11237,-118.33374
584783930492375525,34.22586,-118.52655
584804271733105786,34.09816,-118.32005
584867924653188907,34.0785,-118.39123
575674893739523689,34.08803,-118.35502
589064520418456987,34.04403,-118.30491
589092050049578424,34.163,-118.36559
589158712842804088,34.025,-118.46472
589175516405631499,34.12818,-118.34939
589189762282731314,34.11496,-118.01944
589201390522300775,34.09627,-118.35322
589207725062306850,34.07697,-118.3085
589354577911692099,33.9675823098044,-118.4574073199507
589449576358968315,34.12046813964844,-118.20521545410156
589560284852778442,33.97183,-118.34923
575745026933016004,34.04188,-118.23387
589561512479911102,34.1813934,-118.6083371
589562216317287084,34.18196,-118.60797
589699370120379381,34.18274,-118.33993
589719640544889063,33.76407,-118.17977
589727179356749917,34.20552,-118.23325
589870281123401052,34.04541,-118.27257
589907278118303614,34.06467,-118.01091
584889923523975814,34.03878,-118.48132
585013284897207500,34.19508162214002,-118.6383979395032
585128910478186358,34.101240220919976,-118.35167592911831
585359074422637623,33.34199,-118.32277
585380400618631061,34.05454,-118.42936
585384794304579225,34.14981180000001,-117.9878432
585442547680982448,34.07349,-118.37456
585536586862752245,33.80488,-118.3652
585539301305312168,34.12876,-118.25136
576168247827807948,33.98775,-118.45325
576210974336144917,33.927674915598125,-118.3702876791358
576237103166883814,34.27563,-118.30451
576240323931471084,34.04318,-118.25108
576263966671519323,33.79685,-118.14657
589914980792292081,34.16522,-118.75731
590002003715747644,34.18771,-118.62076
590036409692380818,34.066662,-118.053871
590073423239545240,34.14067,-117.99927
590103693383478195,34.41953,-118.56231
590424703830648970,34.11278,-118.32344
590460877525932257,34.04787900964426,-118.1868812849418
590496214532823131,33.96274,-118.39676
590599765653666397,34.08052,-118.1242
576289797938547838,33.777431,-118.173683
585574403266046189,34.08666,-118.27409
585583429025891916,34.184807,-118.553192
585755976013132331,34.01869,-118.47379
585778299903613308,33.97621,-118.32394
585948688129775846,34.10958,-118.2981
586061288280217360,34.41659,-118.51906
586133556327809035,34.18811,-118.60985
586178614288329871,34.08233,-118.27656
586205082046645705,34.22957,-118.48047
576354551693520039,34.04897,-118.53995
576775127981914111,34.21418,-118.61243
590621115241199536,34.100956,-118.325829
590652388193256598,34.13407,-118.14449
590684380045048780,33.7801,-118.14952
590725126714089771,34.05027,-118.24912
590818718660218630,34.10019,-118.22371
590819328798254893,34.10037,-118.31484
591376876096377366,34.41248,-118.56118
591406547249115520,33.987991509414265,-118.4372931328827
591582312089885370,33.76069,-118.14454
591871389757174110,34.08411,-118.60562
576887403355209512,33.869194,-118.402641
576902056413467989,34.04119,-118.2558
593467311702123123,34.06609,-118.02461
593468450153127676,33.99027,-118.444
586299932528335014,34.11444,-118.32852
586375796891314779,34.16665,-118.582
586383903872379937,34.19057,-118.57152
586412715901616135,34.03362,-118.33868
586535027178797928,33.988922119140625,-118.47032165527344
586596311609755681,34.10736,-118.3239
586832272580225161,34.10069,-118.2729
586864819368421266,34.025,-118.46472
586912938652267182,34.04078,-118.30559
586952261885498059,34.09837,-118.34907
593506711570195945,34.05964,-118.43062
592251069607248604,33.93534,-118.36387
592441783185116510,33.9718294,-118.349234
592591836462978154,34.1766,-118.40315
592624459451554098,34.12657,-118.22406
592644465107749410,34.08902,-118.35771
592679119019104616,34.16255,-118.10811
592705110456957880,33.984711,-118.361557
592705461192225974,33.99905,-117.96539
592707980069667554,34.09034414177713,-118.3502381899007
593563874468145823,34.0596,-118.05969
593589377725219018,34.0101,-118.44202
586956250944259420,33.93557,-118.1541
586975216366462442,34.05892265528964,-118.43659507705333
586990809587627357,34.45396,-118.17973
587017227708011513,33.794167,-118.165771
587037534108868841,34.01995,-118.30312
587116808078801945,34.098869,-118.378365
587289712856624366,34.04916,-118.09478
587569275860395823,34.05882,-118.26911
587570739751688901,34.16895,-118.64235
587693435961845510,34.07178,-118.25684
593750735124477647,33.99758,-118.4652
593954052660456262,34.10874,-118.28145
594078788008156284,34.00334,-118.34269
594099185719799334,34.08776,-118.30653
594099253570730567,33.86507,-118.14401
594099670631579309,34.12542,-118.34653
587811631531800014,34.05485,-118.17291
587874770820176876,34.13891,-118.39227
587877541355588306,34.5627861,-118.0887892
587881692450640140,34.09901,-118.59786
587895318292521620,33.89017,-118.31538
587903264001999970,34.11474,-118.32406
587924100716186438,33.85678,-118.3992
588140946645118121,34.0036687,-118.4231103
592774598251116554,34.19737,-118.51303
592822572202294222,34.02012,-118.4951
592865465910259341,34.02392,-118.44611
592867560909753266,34.16007,-118.69802
592877706688867876,34.09741,-118.33552
592928893914960035,34.0953,-118.33357
592937635423286906,34.07977,-118.28293
592941565318148600,34.60496,-118.14007
592976792697047275,33.98472,-118.05938
594113677105190480,33.98529,-118.42164
594132019518282664,33.97466,-118.34679
594140979736666625,34.18554,-118.28733
594141278685139829,34.18455,-118.64603
588232891574918096,34.19393828197564,-118.3966713768735
588301529456180365,34.14222,-118.23068
588394708494044117,34.04963,-118.18755
588426797893466377,34.0534,-118.24264
588458609377845070,34.09594,-118.34329
597742672691525437,34.11165,-118.24219
597768863987019849,33.98223,-118.46913
597781042498539331,34.12428,-118.15516
597788052307505703,34.10804,-118.33595
594156712589109883,34.22842,-118.45942
594185131739796082,34.0577,-118.11295
594190768109464069,33.9819,-118.35218
592988170978710096,33.866305985644615,-118.20324336220892
593000252575505246,33.770996,-118.167877
593044301463441708,33.78399,-118.14595
593285428563408328,34.1077,-118.01491
593430413286599495,34.0945,-118.37557
593453145254119358,34.12169,-118.36064
600947909959019386,34.65208,-118.21804
601022231113944876,34.13604,-118.25595
601369524167065334,34.07074,-118.25537
601430101282105404,34.04687,-118.55805
597825945592053524,33.97307,-118.31327
597853947769455180,33.79930290947284,-118.2017566627411
597857778063241956,34.10598,-118.18064
597906060277386761,34.09202,-118.35558
597943874017907824,34.10417,-118.34139
597970144669497995,34.13938,-117.99899
598039633841674568,34.08534,-118.26415
598042486865343072,34.1061,-118.03414
598058159722535616,34.15296,-118.25693
598111011649092200,34.04609,-118.37434
594364207039033710,34.071649776013466,-118.37394628260452
594389624923383116,33.77388,-118.18556
594485898239192660,33.87482,-118.17386
601449568597942717,34.09079,-118.594955
601530941310205802,34.0304,-118.38176
601604220996243785,34.01168,-118.09021
601627612650423469,34.05839,-118.2423
601628076011269721,34.10121,-118.34666
602095989469755814,33.9818,-118.3898
602099788607977715,33.996245063356454,-118.2944769365953
602129325787116625,34.09414,-118.3326
602137468325157326,33.99361986861999,-118.42690017367045
602164903771205093,34.09365,-118.3331
594624024224603322,34.16757,-118.57994
594714283192237266,34.07775,-118.37247
598118400708839462,34.41978,-118.56262
598253146814270053,34.1862148,-118.5910023
598336714144558450,33.76139,-118.14724
598424425573180262,34.01103,-118.39698
598424643743815665,34.09672,-118.21583
598480750777534119,33.9895,-118.46992
598507153986835358,33.88068,-118.39688
598518670230848201,34.18115,-118.43578
598528884649659925,34.16008,-118.31834
594744430725854493,34.08388,-118.35631
594771544789878343,34.08577,-118.35471
594831395304970429,34.13298,-118.35713
594839248877949226,33.871319,-118.399467
594856667216943632,34.26616,-118.41905
598576402437947282,34.16,-118.31962
598648168135426495,33.98995,-117.91655
598656948192028516,34.11586,-118.20212
598712856368051096,34.13091,-118.38577
598722823918580067,33.95987072642407,-118.39151535331514
598725789883307287,33.76983,-118.19332
598792782526460797,34.06749,-118.24529
598800294970490281,34.00523,-118.48432
598803708218771166,33.8072,-118.38171
602175887604106886,34.3032,-118.52293
602208212932859701,34.43517,-118.40555
602210478697883040,34.05477,-118.13913
602222254999435576,34.00953641926305,-118.4441176563906
602252360618260549,33.97628,-118.46311
602281427377852998,33.76532,-118.14776
602334117167196660,33.77057,-118.19646
602365136682941071,34.0154983,-118.2465736
602475164042800839,33.97666,-118.46327
602635961855078318,34.1862148,-118.5910023
602732251085140593,34.09047,-118.60063
602777960981860186,34.09455,-118.33216
602779034338891038,33.88788,-118.38738
602797681781221062,34.14417,-118.01973
602860012834792979,34.16082,-118.50118
602888520704733449,34.13063,-118.64607
602892851590917312,34.03895,-118.47591
594858161536128673,33.94464,-118.03766
594988287243223152,34.0894,-118.12124
595077955584921806,34.17566,-118.52201
595107184466545013,34.02326,-118.83058
595117510432918165,34.03788,-118.63168
595125745844532933,33.76609,-118.15699
599035260600467060,34.02558,-118.76533
599130443186808435,34.10412,-118.3699
599227799388923391,34.09239,-118.35664
599257915679376510,33.90908,-118.33001
599284381391031626,33.82802,-118.11669
599300828224497783,34.14478,-118.41291
599328087695875383,33.88739,-118.40635
599368275691240494,34.06762,-118.1358
599403386458368128,34.07308,-118.60075
599423811276035869,34.07907,-118.14199
602967302979153899,33.97646,-118.41991
602976275376487461,34.10498,-118.27968
602992149622505850,34.16353,-118.79386
603012590924914696,34.16609,-118.33534
603025968609860428,34.13621,-117.90554
603054169667209950,34.09604,-117.99799
603079290853743684,33.84574,-118.19073
603139400063952523,34.06361,-118.36685
603144851205670533,34.07662,-118.12669
595211832702147828,34.09746,-118.13714
595531676779349927,34.12514,-118.1998
595553658555834168,33.81787,-118.3139
595617156427242738,33.95895,-118.40844
595630636279807535,34.59996,-118.16068
595634594243472069,33.80311,-118.18425
603250522065518188,34.1850257,-118.5991758
603540255642744595,34.163836108383755,-118.35640883817857
603634306918862541,34.02479,-118.80653
603638465006991276,34.0441,-118.3061
603641826193304541,33.99096,-118.47622
603657996635811771,33.99818,-118.40367
603692460718420121,34.0546342685077,-118.2639041430176
603703671417856916,34.087767470105106,-118.29201085288386
603707930638947023,34.01834,-118.43911
599509948544613254,34.12564,-118.34663
599538889233604236,34.1236714245422,-118.1824323588484
599605369241641548,34.06615,-118.35919
599812502044036852,34.06386,-118.39244
599859130435458177,34.15013,-118.59566
599902843504827474,33.87099,-118.40484
600114526528806606,34.11531,-118.38748
600158011772181414,34.1058102,-117.9228635
600168349586340895,34.069316789266495,-118.37423197106872
600174175297011318,34.07097719780843,-118.3741491469778
600174228365029577,34.07113,-118.37602
595682884256390950,34.06057,-118.05741
595683945228580601,34.07352035060815,-118.25212314079138
595712940315834514,34.05536,-118.17662
595812369467802822,34.11618,-117.91618
595815157078642912,33.9762,-117.87336
595906128355622030,33.77949,-118.154
603740863733701072,34.0458,-117.89627
603809632411437526,34.08097076416016,-118.28034973144533
604304340783105634,34.10527052224911,-118.3332916705118
604330716683139333,34.01961,-117.98433
604335041492527036,34.09047,-118.08949
604359889264343820,33.736760255,-118.28260048
604362620299948623,34.18223,-118.13846
604392022098778127,33.97651,-117.87207
604412891334971179,33.97825,-117.87358
600201926800520998,33.76049,-118.11714
600238778213236595,34.01441,-118.40413
600276927951129305,34.05041,-117.93104
600308698006625936,34.22351,-118.53456
600340083258297609,34.05229,-117.9296
600379915802773628,33.964866638183594,-118.221435546875
600689394177984036,34.078810753682056,-118.1134641234023
600715830915950798,34.10419761684774,-118.33519206739392
600765021107814164,34.07097,-118.37406
600767956952303924,33.997917,-118.43502
604437490918897082,34.14677,-118.01951
604527812447487819,34.01276,-117.87778
604528810757327500,33.98994,-117.88627
604553545177309846,33.93879,-118.30017
604623803642974688,34.18682,-118.35811
604627172991216148,33.85284,-118.3986
604629512779774749,33.99759,-118.47918
604630621432495721,34.18161,-118.359
596172056154455628,34.56816,-118.17543
596233586451859638,33.761179005428986,-118.1233004103247
596259632751828755,34.02658,-118.76471
596263125576350025,34.03788,-118.62726
600769831229434117,34.07803,-117.9527
600779278817072938,34.20171814279049,-118.63379184797108
600877388227975510,34.30884,-118.41843
600901284690759859,34.04078,-118.1722
604635411878842192,33.99548,-118.45023
604643044849772539,33.99531,-118.4798
604843309130528327,34.01983,-118.39424
604967320164368011,34.06555,-118.02562
604998858779286857,34.03247,-118.19651
605031479039259795,34.03265,-118.52586
596267451274652740,34.04105,-118.7734
596397416121345319,34.02963,-118.18656
604633876366435237,33.75251,-118.31621
608704805695866830,34.0795783996582,-118.38038635253906
608706535466090175,34.05332,-118.37897
608757195659380717,34.08936,-118.27027
608776473599671390,34.10652222736824,-118.33974284721872
608779290032167050,34.178764,-118.515182
608813562482280214,34.05666,-118.17389
608844925394142311,33.87181,-118.40033
608854188337399753,34.05271,-118.34617
596446400746630869,33.92628,-118.36148
596448047250592698,33.96534,-118.45708
596450747959667851,34.11342,-118.25412
596454701222984909,34.03465,-118.46532
605080269676298985,34.16819,-118.57955
605119120198021601,34.0536,-118.35339
605172834127950762,33.91993,-118.14971
605226789578689766,33.89321,-118.07536
605242936036628650,34.11107213722677,-118.10082247514823
605282391466268419,34.08953,-118.36281
605303115818442842,34.0915,-118.36441
605309161578323242,34.040077209472656,-118.2577133178711
605349140066733667,34.08206,-118.11087
605359289293258454,33.789639,-118.135239
596471643104470816,34.16125,-118.43808
605360788786250012,34.08073656966613,-118.11100859990158
605365743942600516,34.081257,-118.110123
605453653878250837,34.0960972,-118.3282931
605708491843099122,34.1578,-118.55336
605757481732570770,34.60670461357152,-118.33584484921263
605757547634495148,34.60584,-118.33528
605773458143194471,34.12809,-118.38206
605779955675414118,34.08763,-118.32681
605813159415945722,34.042179107666016,-118.65705871582033
608856883555226219,34.1331,-118.35696
608863704304315000,34.11687,-118.06898
608867552316522464,34.11783,-118.0693
608894620331027158,33.99888,-118.33389
608910097968323857,34.155067,-118.258278
608918083072985631,34.145,-118.39612
608961271000259466,33.77378,-118.18094
609249198756387410,34.05516,-118.25279
609362752132132987,34.18746,-118.33254
596510023827366786,34.22615,-118.50977
596534302206210581,34.18473,-118.65483
596596659166038063,34.1407,-117.99929
596623269399054102,33.88489532470703,-118.34400939941406
596682269980400102,34.0206,-118.37562
596711919967779547,34.17107,-118.61133
605893898074175885,34.08986,-118.30565
605904057581435599,34.20585,-118.50181
605915223121864671,34.14105,-117.99934
605937236031292201,33.98656,-118.43044
605983293571075267,34.13459,-118.25742
606072476771781581,34.05933,-118.74105
606450139419726755,33.85015,-118.12375
606585163276026445,34.066662,-118.053871
606635091159209086,34.00146,-118.46142
596750967666024312,33.9057119,-118.33599
597179355177946532,33.98566,-118.45388
597326203757944822,34.171340362937684,-118.60860278508376
597377669349201616,33.76497,-118.19399
611889148112351940,34.14163,-118.08012
612258786019690831,33.99321,-117.88368
612294038660482539,34.09298,-117.98314
612319353539577172,33.75909094601481,-118.13388615846634
609376491399966616,34.04038,-118.45727
609398558662535387,34.08808,-118.3864
609445120531492981,34.05841,-118.40907
609454068541875179,34.0557,-118.04345
609498769739408292,34.14604,-118.36445
609515123802316951,34.094,-118.30034
609545789996941778,34.7163,-118.15346
609566648581321908,33.89656,-118.41643
609671403398578242,34.09139,-117.98306
609727710938478867,33.85566,-118.07792
609952034368343700,33.8308427,-118.3744545
612337259041998731,34.06377,-118.37643
612360227485497003,34.09222,-118.38295
612402707660622067,34.05343,-118.26493
606730153758040892,33.81844,-118.20231
606739245756475114,34.05624,-118.13828
606744826030606677,34.0248,-118.30711
607144936832057776,33.76949,-118.37089
607149421264360064,34.08797,-118.27403
607220029051914716,34.02468,-118.41511
607236906675361771,33.83005,-118.38692
607305487886803400,34.10382,-118.40676
607321827226075038,34.02459,-118.3053
607365253103904668,34.1422,-118.61756
612424934010534591,34.00312681068723,-118.48000892029474
612431975605426080,34.108337,-118.388344
609997614703393283,34.08585,-118.37572
610022189527483923,34.13192,-118.0292
610036185445908237,34.13376,-118.03086
610052754225520134,33.98852,-118.33085
610083793892504093,33.99792,-118.4051
610116225825717664,34.100136,-118.184616
610157341959519088,34.10695,-118.20891
610159035738896705,33.86793,-118.40333
610178098301404200,34.02191,-118.39404
612439483030728571,33.86741,-118.40373
607397461472884095,34.1508,-118.62539
607466378898578258,34.43136,-118.54675
607553279210667199,34.08519,-118.0879
607575858688135045,34.19555,-118.3366
607672134019854653,34.091053,-118.33596
607834982518747666,33.930187,-118.031303
607869812356427023,34.044178,-118.178774
607889886188873381,34.12181,-118.34617
607920821726282538,34.04075,-118.25828
612461967894419953,34.04297,-118.08049
612480594034061598,33.997601,-118.454964
612490489947665946,33.99256,-118.11185
607969511943434838,33.82361,-118.3814
608054622901060152,34.066662,-118.053871
608063359705578182,34.05938,-118.43636
608097281565141269,34.17281,-118.58693
608107554072551582,33.34659,-118.32891
608116888903865593,33.96239,-118.38695
608193682365911732,34.13541,-118.18803
608334008789162692,34.1366148,-118.3404939
608600315737331286,34.0651,-118.21864
612522631016477558,33.89369,-118.07373
612596416884853009,34.06751,-118.39296
610217248916565072,34.08894,-118.27187
610230366919769161,34.01989,-118.4006
610247620026714842,34.04139,-118.35331
610255129704416830,33.96463,-118.11899
610258527844255473,34.04695,-118.24963
610324147530166422,34.01662,-118.49649
610343615073415322,34.02135,-118.49813
610414496675149993,34.62619,-118.16403
610440996204979279,34.08155,-118.36616
612623694610540196,34.20217,-118.51599
612696918728704758,34.06463,-118.02281
612945016116836225,34.05063,-118.33112
612959216717171490,34.15344,-118.40209
612972277336595893,34.19201,-118.55979
612989685209290279,33.749802,-118.126373
613053342012853355,33.86029,-118.3896
608600471642059917,34.24416835820203,-118.52712076339644
608617934689609628,34.07957458496094,-118.38037872314452
608695043032202572,34.16571,-118.60094
608704488228402817,34.16162,-118.6164
615287724259541832,34.10349,-118.27952
615304261270123966,34.1393928527832,-118.38887786865234
615361227758098382,33.97187,-118.369003
615377811464405626,33.971855,-118.369049
615425469790163901,33.974297,-118.460258
615438262918082101,34.08526,-118.35773
610475814649265858,33.340004,-118.326485
610647779382514266,34.03200161597937,-118.44673186790855
610666500252337896,34.01531,-118.49114
610678850473911280,34.14672,-118.07757
610814569517138892,33.89084,-118.06401
610848397189198077,34.08831,-118.30565
610857636005677461,34.09395,-117.80092
610881513530663528,34.14302,-118.40175
610979993990596292,33.75664,-118.13305
613053914746538587,33.74502,-118.30923
613092283349779920,34.14546,-118.4375
613119505695235047,33.993,-118.28455
613128600266386414,34.08772699697784,-118.38608306678418
613133075358665543,33.98088,-118.43363
613137667901747441,34.08808085297161,-118.38634434879616
613151560832563480,34.172623,-118.37529
615441899443861423,34.17958,-118.42838
615455262487213680,34.0669,-118.37631
615456192177743743,33.88606,-118.38938
615491877054389908,33.815372,-118.375801
615493684260657700,34.01585368980773,-118.494933239185
615582013749583781,34.04754,-117.99929
615797274583100391,34.13366,-118.72737
615808822862117367,34.08657,-118.40007
615836514859542836,34.0473,-118.18344
615857280597392514,34.18053,-118.1406
613153842157531536,33.96672,-118.34566
613292491802768504,33.99984,-118.2858
613297413703679656,34.016,-118.36374
613302229473928997,34.01015,-118.41965
610992681029570842,33.77792,-118.16959
611000610763580174,34.0811,-118.09498
611005065188729891,34.08534,-118.29731
611006799860666243,33.76645,-118.17506
611041570982472671,34.15706,-118.55665
611094456327126098,34.123146,-118.075172
611525362091959913,34.1953,-118.63166
611572763687309144,34.06428,-118.12191
611661027923294001,34.05904,-118.41008
613396713597646278,34.0378,-118.484726
613410184817765914,33.89177,-118.14191
613437623881629550,34.1368696,-118.3409367
613571308054748225,34.07011,-118.38502
613590369834927230,34.09543972508679,-118.40189857235436
615946808313325579,33.97083,-118.36941
616012040945157518,34.04882,-118.13393
616104151539505278,33.97603,-118.46219
616141671175844232,34.0757687395043,-118.39058969729378
616286138716433909,34.25079,-118.30466
616295285840404411,34.39243,-118.48087
616304547147683071,34.16889,-118.36837
616506786697068126,34.24424,-118.56516
616581090119090084,34.09044,-118.36892
616590127139602976,33.77066,-118.17291
611672139105359152,33.83487,-118.38885
611761264091669516,33.78905,-118.16646
611833099279841313,34.437721,-118.556152
619245884665092345,33.96152,-118.40615
619306289731066129,33.76860360000001,-118.1824108
619364758132642645,34.14383,-118.08317
619419761346713657,34.09301,-117.98317
619460792990851860,34.67459,-118.42906
613602323290441849,34.20384,-118.23506
613660854929675321,34.07915496826172,-118.27278900146484
613897881852050961,34.091743,-117.802078
613952589851245105,34.15587,-118.33667
613979045722463647,34.08458,-118.31385
613984014409573271,34.10248,-118.36419
614070448830122660,34.18491,-118.40605
614142438557891910,34.65259,-118.18696
614363784464568350,34.12108,-118.36009
616613879449694233,34.153275,-118.437378
616634835121964375,34.10306,-118.25453
616735457599407246,34.01401,-117.88145
616735625385415285,34.01383,-117.88215
616814297272283973,33.96374,-118.1219
616834069254144332,33.78119,-118.15972
616892613551772174,34.02194,-118.50811
617280982867324404,34.04994,-118.24815
617394353559747544,34.02954,-118.34173
614420517669442300,34.08737,-118.38485
619466323570082013,33.7654,-118.39048
619522170137319366,33.96291,-118.11751
619536051507944985,34.233669,-118.53051
619563219943776146,34.12912,-117.77176
619574547555715320,34.122524,-117.711815
619625445034911296,34.03133,-118.34522
619653635307389164,33.98822,-117.9007
619654709674835539,34.1344,-118.48563
619675105304988540,34.1717172,-118.6181248
619684574658031788,34.1693,-118.56541
619721589501555921,34.12282,-118.192
614513841686430556,34.01723,-118.41159
614557783621775967,34.03554,-118.47388
614563129153170538,33.860516,-118.399811
614569748569120448,34.3889,-118.54007
617456713869896086,34.19057901085164,-118.40762127582023
617460712078826330,34.20314,-118.33254
617460731624055770,33.80617,-118.1943
617541805709590732,34.1478,-118.11534
617642235466379880,34.10303,-117.77776
617647128338732869,34.23421,-118.46025
617663016288742828,34.15886,-118.46311
617697161392342682,34.14384,-118.08292
619814556506607152,34.1055,-118.19517
619888838021208388,33.35318,-118.33101
619902827159423115,33.34097,-118.32756
619932868943333503,34.037804,-117.757874
620017861154569582,34.03679,-117.80553
620168282561141022,34.07303,-117.98309
620246171858690359,33.99405,-118.47473
620246239243569182,34.11333,-118.20254
620250697912679642,34.17751,-118.44382
620250725293417010,34.10296,-118.4055
614574752915935688,34.04766,-117.99721
614592710588733142,33.988277435302734,-118.47076416015624
614666852618816954,34.157017703737104,-118.39969689135437
620267588503387478,34.1111,-118.62804
620268262653766160,33.95325112197355,-118.4383740708786
620307070236220272,33.98818,-117.91173
620313852771129867,34.057545,-118.346764
620319687782694740,34.08105,-118.50474
620320314953870615,34.04245,-118.23675
620343733673996574,34.09733,-118.11808
620384147219116146,34.04254,-118.74329
620444389462507587,33.88933,-118.35501
620448365027818653,34.12787,-118.071
618017547031463845,34.20734,-118.57128
618130892841845391,34.22128,-118.24149
618139753397106898,34.39747,-118.56021
618154696465333629,33.99704,-118.29664
618198897092900998,34.08936,-118.36976
618245091600497818,33.75846,-118.14363
618282421377983564,33.94273,-118.362663
618314692709268149,33.92514,-118.33809
618322407224115723,34.2707,-118.51097
614697678789235532,34.13474,-118.81577
614764985733222467,34.10326,-118.22625
614874091339793549,34.04150309999999,-118.2640195
615042089978270792,34.1073,-118.32382
618520310247072320,33.8918,-118.14115
618711153907592277,34.03078,-118.51613
618745903123059822,33.87365,-118.40287
618751364870180172,33.825408935546875,-118.38587188720705
618756299249567430,34.1481554,-118.1129943
618773814293972682,34.14097,-117.86489
618801350315722277,33.988922119140625,-118.47032165527344
618830965206826766,33.87911,-118.35188
618865535116284838,34.150264739990234,-118.25157165527344
615159915098428979,34.15470140197244,-118.60243763640888
620494099227028028,34.123325,-118.34874
620506471733455350,33.833603,-118.343887
620554279052684604,34.67616,-118.21311
620706951295853832,34.06347,-118.14688
620793708373200147,33.99575,-118.47768
620796608464587488,33.85465,-118.39293
620932363379609221,34.065464,-118.160851
620946146011670305,34.028584,-118.494186
620947889737320690,34.09055,-118.60121
615175394830733447,34.11729,-118.37228
615220831228978462,34.02754,-118.76403
615225237490628722,34.07693,-118.32039
615235615292252004,33.89649,-118.41725
615272178155574301,34.12685,-118.32249
615277480512468883,34.07814,-118.07001
618927031192498315,34.227989,-118.470261
618972383509661868,34.08897,-118.325
618989000584616029,34.09838008207057,-118.1223372985737
619042265372115143,34.14862764724779,-118.38766001697176
619111305421138557,34.11239,-118.15155
619183234025957975,33.9353,-118.15549
622346577724893054,34.09585,-118.13714
622356929710229633,33.8497,-118.3875
622468676109648896,34.197304,-118.396187
622551062786094071,34.250237,-118.577492
620998999451312214,34.11812,-118.32335
621004199656440831,34.14392,-118.08317
